OBJECTID_1,OBJECTID,County,Contae,Local_Gove,Limistéar,Classifica,Cineál,Gaeltacht,Town_Class,ID,English_Na,Irish_Name,Foirm_Ghin,Alternativ,IG_E,IG_N,ITM_E,ITM_N,Irish_Vali,Legislatio,Validated_,Date_,Comment_,x,y
887,887,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267037,CABINTEELY-KILBOGGET,Cábán tSíle-Cill Bheagóige, , ,323961,224439,723885,724467,0,0,Fiontar,0, ,723885.0001,724467.0001
888,888,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267038,CABINTEELY-LOUGHLINSTOWN,Cábán tSíle-Baile Uí Lachnáin, , ,321886,223599,721810,723628,0,0,Fiontar,0, ,721810.0001,723628.0001
889,889,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267039,CABINTEELY-POTTERY,Cábán tSíle-An Photaireacht, , ,322850,226719,722774,726747,0,0,Fiontar,0, ,722774.0001,726747.0001
890,890,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267040,CASTLEKNOCK-KNOCKMAROON, , , ,306827,236344,706755,736370,0,0, ,0, ,706755.0001,736370.0001
891,891,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267041,CASTLEKNOCK-PARK,Caisleán Cnucha-Cnoc Mhaolruain, , ,309208,237479,709135,737505,0,0,Fiontar,0, ,709135.0001,737505.0001
892,892,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267042,CHURCHTOWN-CASTLE,Baile an Teampaill-An Caisleán, , ,315106,228533,715032,728560,0,0,Fiontar,0, ,715032.0001,728560.0001
893,893,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267043,CHURCHTOWN-LANDSCAPE,Baile an Teampaill-Fearann na Scéimhe, , ,315592,228953,715518,728980,0,0,Fiontar,0, ,715518.0001,728980.0001
894,894,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267044,CHURCHTOWN-NUTGROVE,Baile an Teampaill-An Garrán Cnó, , ,315455,227896,715381,727924,0,0,Fiontar,0, ,715381.0001,727924.0001
895,895,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267045,CHURCHTOWN-ORWELL,Baile an Teampaill-Orwell, , ,315643,229545,715569,729572,0,0,Fiontar,0, ,715569.0001,729572.0001
896,896,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267046,CHURCHTOWN-WOODLAWN,Baile an Teampaill-Plásóg na Coille, , ,316552,228708,716477,728735,0,0,Fiontar,0, ,716477.0001,728735.0001
897,897,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267047,CLONDALKIN-BALLYMOUNT,Cluain Dolcáin-Baile an Mhóta, , ,308100,229949,708027,729976,0,0,Fiontar,0, ,708027.0001,729976.0001
898,898,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267048,CLONDALKIN-CAPPAGHMORE,Cluain Dolcáin-An Cheapach Mhór, , ,305165,232652,705093,732679,0,0,Fiontar,0, ,705093.0001,732679.0001
899,899,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267049,CLONDALKIN-DUNAWLEY,Cluain Dolcáin-Dún Amhlaoibh, , ,304082,231579,704010,731606,0,0,Fiontar,0, ,704010.0001,731606.0001
900,900,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267050,CLONDALKIN-MONASTERY,Cluain Dolcáin-An Mhainistir, , ,307841,231204,707768,731231,0,0,Fiontar,0, ,707768.0001,731231.0001
901,901,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267051,CLONDALKIN-MOORFIELD,Cluain Dolcáin-Gort an Mhúraigh, , ,306948,233172,706876,733199,0,0,Fiontar,0, ,706876.0001,733199.0001
902,902,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267052,CLONDALKIN-ROWLAGH,Cluain Dolcáin-Rualach, , ,306314,233624,706242,733650,0,0,Fiontar,0, ,706242.0001,733650.0001
903,903,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267053,CLONDALKIN VILLAGE,Cluain Dolcáin, , ,304946,230298,704874,730325,0,0,Fiontar,0, ,704874.0001,730325.0001
904,904,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267054,CLONMETHAN,Gleann Meáin, , ,309627,252981,709554,753003,0,0,Fiontar,0, ,709554.0001,753003.0001
905,905,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267055,CLONSKEAGH-MILLTOWN,Cluain Sceach-Baile an Mhuilinn, , ,317095,230108,717020,730135,0,0,Fiontar,0, ,717020.0001,730135.0001
906,906,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267056,CLONSKEAGH-BELFIELD,Cluain Sceach-Belfield, , ,318017,229946,717942,729973,0,0,Fiontar,0, ,717942.0001,729973.0001
907,907,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267057,CLONSKEAGH-FARRANBOLEY,Cluain Sceach-Fearann na Buaile, , ,316599,229742,716524,729769,0,0,Fiontar,0, ,716524.0001,729769.0001
908,908,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267058,CLONSKEAGH-ROEBUCK,Cluain Sceach-Reabóg, , ,318081,228882,718006,728909,0,0,Fiontar,0, ,718006.0001,728909.0001
909,909,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267059,CLONSKEAGH-WINDY ARBOUR,Cluain Sceach-Na Glasáin, , ,317171,229381,717096,729408,0,0,Fiontar,0, ,717096.0001,729408.0001
910,910,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267060,DALKEY HILL,Cnoc Dheilginse, , ,326254,225986,726177,726014,0,0,Fiontar,0, ,726177.0001,726014.0001
911,911,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267061,DALKEY UPPER,Deilginis Uachtarach, , ,325534,226389,725457,726417,0,0,Fiontar,0, ,725457.0001,726417.0001
912,912,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267062,DALKEY-AVONDALE,Deilginis-Avondale, , ,324695,225837,724619,725865,0,0,Fiontar,0, ,724619.0001,725865.0001
913,913,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267063,DALKEY-BULLOCK,Deilginis-Blóic, , ,325900,227005,725823,727033,0,0,Fiontar,0, ,725823.0001,727033.0001
914,914,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267064,DALKEY-COLIEMORE,Deilginis-An Choill Mhór, , ,326807,226748,726730,726776,0,0,Fiontar,0, ,726730.0001,726776.0001
915,915,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267065,DONABATE,Domhnach Bat, , ,321615,249638,721540,749661,0,0,Fiontar,0, ,721540.0001,749661.0001
916,916,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267066,DUBBER,Dúbóthar, , ,312855,242826,712781,742850,0,0,Fiontar,0, ,712781.0001,742850.0001
917,917,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267067,DUN LAOGHAIRE-EAST CENTRAL,Dún Laoghaire Láir Thoir, , ,324270,228201,724194,728229,0,0,Fiontar,0, ,724194.0001,728229.0001
918,918,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267068,DUN LAOGHAIRE-GLASTHULE,Dún Laoghaire-Glas Tuathail, , ,324813,227796,724737,727824,0,0,Fiontar,0, ,724737.0001,727824.0001
919,919,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267069,DUN LAOGHAIRE-GLENAGEARY,Dún Laoghaire-Gleann na gCaorach, , ,323813,227596,723737,727624,0,0,Fiontar,0, ,723737.0001,727624.0001
920,920,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267070,DUN LAOGHAIRE-MONKSTOWN FARM,Dún Laoghaire-Feirm Bhaile na Manach, , ,322900,227440,722824,727468,0,0,Fiontar,0, ,722824.0001,727468.0001
921,921,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267071,DUN LAOGHAIRE-MOUNT TOWN,Dún Laoghaire-Baile an Chnoic, , ,323198,227949,723122,727977,0,0,Fiontar,0, ,723122.0001,727977.0001
922,922,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267072,DUN LAOGHAIRE SALLYNOGGIN EAST,Dún Laoghaire-An Naigín Thoir, , ,324030,226533,723954,726561,0,0,Fiontar,0, ,723954.0001,726561.0001
923,923,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267073,DUN LAOGHAIRE SALLYNOGGIN SOUTH,Dún Laoghaire-An Naigín Theas, , ,323977,226141,723901,726169,0,0,Fiontar,0, ,723901.0001,726169.0001
924,924,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267074,DUN LAOGHAIRE-SALLYNOGGIN WEST,Dún Laoghaire-An Naigín Thiar, , ,323171,227107,723095,727135,0,0,Fiontar,0, ,723095.0001,727135.0001
925,925,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267075,DUN LAOGHAIRE-SALTHILL,Dún Laoghaire-Cnoc an tSalainn, , ,323211,228644,723135,728671,0,0,Fiontar,0, ,723135.0001,728671.0001
926,926,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267076,DUN LAOGHAIRE-SANDYCOVE,Dún Laoghaire-Cuas an Ghainimh, , ,325305,227342,725229,727370,0,0,Fiontar,0, ,725229.0001,727370.0001
927,927,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267077,DUN LAOGHAIRE-WEST CENTRAL,Dún Laoghaire Láir Thiar, , ,324017,228819,723941,728846,0,0,Fiontar,0, ,723941.0001,728846.0001
928,928,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267078,DUNDRUM-BALALLY,Dún Droma-Baile Amhlaoibh, , ,318632,226305,718557,726333,0,0,Fiontar,0, ,718557.0001,726333.0001
929,929,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267079,DUNDRUM-KILMACUD,Dún Droma-Cill Mochuda, , ,317615,228092,717540,728120,0,0,Fiontar,0, ,717540.0001,728120.0001
930,930,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267080,DUNDRUM-SANDYFORD,Dún Droma-Áth an Ghainimh, , ,317356,226541,717281,726569,0,0,Fiontar,0, ,717281.0001,726569.0001
931,931,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267081,DUNDRUM-SWEETMOUNT,Dún Droma-Droim Meala, , ,316400,228213,716325,728241,0,0,Fiontar,0, ,716325.0001,728241.0001
932,932,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267082,DUNDRUM-TANEY,Dún Droma-Teach Naithí, , ,317307,228538,717232,728565,0,0,Fiontar,0, ,717232.0001,728565.0001
933,933,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267083,EDMONDSTOWN,Baile Éamainn, , ,313571,225865,713497,725893,0,0,Fiontar,0, ,713497.0001,725893.0001
934,934,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267084,FIRHOUSE VILLAGE,Teach na Giúise, , ,310458,226520,710385,726548,0,0,Fiontar,0, ,710385.0001,726548.0001
935,935,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267085,FIRHOUSE-BALLYCULLEN,Teach na Giúise-Baile Uí Chuilinn, , ,311957,226192,711883,726220,0,0,Fiontar,0, ,711883.0001,726220.0001
936,936,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267086,FIRHOUSE-KNOCKLYON,Teach na Giúise-Cnoc Lín, , ,311858,227526,711784,727554,0,0,Fiontar,0, ,711784.0001,727554.0001
937,937,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267087,FOXROCK-BEECHPARK,Carraig an tSionnaigh-Páirc na Feá, , ,322121,226295,722045,726323,0,0,Fiontar,0, ,722045.0001,726323.0001
938,938,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267088,FOXROCK-CARRICKMINES,Carraig an tSionnaigh-Carraig Mhaighin, , ,321774,225068,721698,725096,0,0,Fiontar,0, ,721698.0001,725096.0001
939,939,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267089,FOXROCK-DEANSGRANGE,Carraig an tSionnaigh-Gráinseach an Déin, , ,321351,226824,721275,726852,0,0,Fiontar,0, ,721275.0001,726852.0001
940,940,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267090,FOXROCK-TORQUAY,Carraig an tSionnaigh-Torquay, , ,321006,226129,720930,726157,0,0,Fiontar,0, ,720930.0001,726157.0001
941,941,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267091,GARRISTOWN,Baile Gháire, , ,305932,257113,705860,757134,0,0,Fiontar,0, ,705860.0001,757134.0001
942,942,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267092,GLENCULLEN,Gleann Cuilinn, , ,318718,222872,718643,722901,0,0,Fiontar,0, ,718643.0001,722901.0001
943,943,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267093,HOLLYWOOD,An Choill Naofa, , ,312992,259033,712918,759054,0,0,Fiontar,0, ,712918.0001,759054.0001
944,944,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267094,HOLMPATRICK,Inis Pádraig, , ,322992,257851,722916,757872,0,0,Fiontar,0, ,722916.0001,757872.0001
945,945,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267095,HOWTH,Binn Éadair, , ,328017,238245,727940,738270,0,0,Fiontar,0, ,727940.0001,738270.0001
946,946,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267096,KILLINEY NORTH,Cill Iníon Léinín Thuaidh, , ,324840,225222,724764,725250,0,0,Fiontar,0, ,724764.0001,725250.0001
947,947,DUBLIN,Baile Átha Cliath,DUN LAOGHAIRE-RATHDOWN, ,ED,T,N, ,267097,KILLINEY SOUTH,Cill Iníon Léinín Theas, , ,324881,223599,724805,723627,0,0,Fiontar,0, ,724805.0001,723627.0001
948,948,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267098,KILSALLAGHAN,Coill Salach, , ,311824,248140,711751,748163,0,0,Fiontar,0, ,711751.0001,748163.0001
949,949,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267099,KINSALEY,Cionn Sáile, , ,319161,244334,719086,744358,0,0,Fiontar,0, ,719086.0001,744358.0001
950,950,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267100,LUCAN-ESKER,Leamhcán Thuaidh, , ,304332,234101,704260,734127,0,0,Fiontar,0, ,704260.0001,734127.0001
951,951,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267101,LUCAN HEIGHTS,Lúghortán, , ,304020,235106,703948,735132,0,0,Fiontar,0, ,703948.0001,735132.0001
952,952,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267102,LUCAN NORTH,Arda Leamhcáin, , ,303523,237371,703451,737397,0,0,Fiontar,0, ,703451.0001,737397.0001
953,953,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267103,LUCAN-St. HELENS,Leamhcán-Eiscir, , ,301501,233741,701430,733767,0,0,Fiontar,0, ,701430.0001,733767.0001
954,954,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267104,LUSK,Lusca, , ,319304,253445,719229,753467,0,0,Fiontar,0, ,719229.0001,753467.0001
955,955,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267105,MALAHIDE EAST,Mullach Íde Thoir, , ,323047,245177,722971,745201,0,0,Fiontar,0, ,722971.0001,745201.0001
956,956,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267106,MALAHIDE WEST,Mullach Íde Thiar, , ,321247,245797,721172,745821,0,0,Fiontar,0, ,721172.0001,745821.0001
957,957,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267107,NEWCASTLE,An Caisleán Nua, , ,299984,228420,699913,728448,0,0,Fiontar,0, ,699913.0001,728448.0001
958,958,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267108,PALMERSTON VILLAGE,Baile Phámar, , ,308317,234429,708244,734455,0,0,Fiontar,0, ,708244.0001,734455.0001
959,959,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN, ,ED,T,N, ,267109,PALMERSTON WEST,Baile Phámar Thiar, , ,306776,235151,706704,735177,0,0,Fiontar,0, ,706704.0001,735177.0001
960,960,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267110,PORTMARNOCK NORTH,Port Mearnóg Thuaidh, , ,324103,244249,724027,744273,0,0,Fiontar,0, ,724027.0001,744273.0001
961,961,DUBLIN,Baile Átha Cliath,FINGAL, ,ED,T,N, ,267111,PORTMARNOCK SOUTH,Port Mearnóg Theas, , ,323472,242796,723396,742820,0,0,Fiontar,0, ,723396.0001,742820.0001
